1000	0.027004
1100	0.029704
1200	0.032405
1300	0.035104
1400	0.037804
1500	0.040504
1600	0.043204
1700	0.045904
1800	0.048604
1900	0.051304
2000	0.054004
2100	0.056704
2200	0.059404
2300	0.062104
2400	0.064804
2500	0.067505
2600	0.070204
2700	0.072904
2800	0.075604
2900	0.078304
3000	0.081004
3100	0.083704
3200	0.086404
3300	0.089104
3400	0.091804
3500	0.094504
3600	0.097204
3700	0.099904
3800	0.102604
3900	0.105304
4000	0.108004
4100	0.110704
4200	0.113404
4300	0.116109
4400	0.118804
4500	0.121504
4600	0.124204
4700	0.126904
4800	0.129604
4900	0.132304
5000	0.135004
5100	0.137704
5200	0.140404
5300	0.143104
5400	0.145804
5500	0.148504
5600	0.151204
5700	0.153904
5800	0.156604
5900	0.159304
6000	0.162004
6100	0.164704
6200	0.167404
6300	0.170104
6400	0.172804
6500	0.175504
6600	0.178204
6700	0.180904
6800	0.183609
6900	0.186304
7000	0.189004
7100	0.191704
7200	0.194404
7300	0.197104
7400	0.199804
7500	0.202504
7600	0.205204
7700	0.207904
7800	0.210604
7900	0.213304
8000	0.216004
8100	0.218704
8200	0.221404
8300	0.224104
8400	0.226804
8500	0.229504
8600	0.232204
8700	0.234904
8800	0.237604
8900	0.240304
9000	0.243009
9100	0.245704
9200	0.248404
9300	0.251104
9400	0.253804
9500	0.256504
9600	0.259204
9700	0.261904
9800	0.264604
9900	0.267304
10000	0.270004
10100	0.272704
10200	0.275404
10300	0.278104
10400	0.280804
10500	0.283504
10600	0.286204
10700	0.288909
10800	0.291604
10900	0.294304
11000	0.297009
11100	0.299704
11200	0.302404
11300	0.305104
11400	0.307809
11500	0.310504
11600	0.313204
11700	0.315904
11800	0.318609
11900	0.321304
12000	0.324004
12100	0.326704
12200	0.329404
12300	0.332104
12400	0.334804
12500	0.337504
12600	0.340204
12700	0.342904
12800	0.345609
12900	0.348309
13000	0.351004
13100	0.353709
13200	0.356404
13300	0.359101
13400	0.361804
13500	0.364504
13600	0.367209
13700	0.369904
13800	0.372604
13900	0.375304
14000	0.378004
14100	0.380704
14200	0.383404
14300	0.386104
14400	0.388804
14500	0.391504
14600	0.394204
14700	0.396904
14800	0.399604
14900	0.402304
15000	0.405004
15100	0.407704
15200	0.410404
15300	0.413104
15400	0.415804
15500	0.418504
15600	0.421204
15700	0.423904
15800	0.426604
15900	0.429304
16000	0.432004
16100	0.434704
16200	0.437404
16300	0.440101
16400	0.442804
16500	0.445497
16600	0.448204
16700	0.450904
16800	0.453604
16900	0.456304
17000	0.459004
17100	0.461704
17200	0.464404
17300	0.467105
17400	0.469809
17500	0.472504
17600	0.475201
17700	0.477904
17800	0.480604
17900	0.483304
18000	0.485997
18100	0.488704
18200	0.491405
18300	0.494104
18400	0.496804
18500	0.499504
18600	0.502204
18700	0.504904
18800	0.507604
18900	0.510304
19000	0.513004
19100	0.515705
19200	0.518404
19300	0.521105
19400	0.523804
19500	0.526509
19600	0.529204
19700	0.531909
19800	0.534604
19900	0.537304
20000	0.540004
20100	0.542705
20200	0.545404
20300	0.548104
20400	0.550804
20500	0.553504
20600	0.556204
20700	0.558911
20800	0.561604
20900	0.564304
21000	0.567004
